AN,CUI,CAEN,DENUMIRE,LOCALITATE,STARE,DATA STARE,ACTIVE IMOBILIZATE - TOTAL,JUDET,ACTIVE CIRCULANTE - TOTAL,STOCURI,CREANTE,CASA SI CONTURI LA BANCI,DATORII,CAPITALURI - TOTAL ,CAPITAL SUBSCRIS VARSAT,CIFRA DE AFACERI NETA,VENITURI TOTALE,CHELTUIELI TOTALE,PROFITUL BRUT,PIERDERE BRUTA,PROFITUL NET,PIERDERE NETA
2019,26595298,5829,PROSOFT STAR S.R.L.,Suceava,INREGISTRAT,02 Martie     2010,,SUCEAVA,12882,,,12882,8846,4036,200,0,0,,0,0,0,0
2019,26602735,4941,VAN DIJK TRANSPORT SRL,Fălticeni,INREGISTRAT,03 Martie     2010,14701,SUCEAVA,5374574,,5372484,2090,79740,5267220,200,5204576,5220676,3738241,1482435,0,1433179,0
2019,26609180,4941,NORD SPEDITION SRL,Rădăuţi,INREGISTRAT,04 Martie     2010,2836823,SUCEAVA,2515747,11775,1930280,573692,2545089,2807481,220200,10795759,11187773,10491821,695952,0,603598,0
2019,26738622,4941,EURO LUPU SRL,Călugăreni,INREGISTRAT,01 Aprilie    2010,74825,SUCEAVA,227237,,191976,35261,1190239,-888177,200,662015,687089,736720,0,49631,0,56250
2019,4841170,5630,IL-CEZ COMPROD SRL,Pîrteştii de Jos,INREGISTRAT,02 Noiembrie  1993,385089,SUCEAVA,21581,16915,3892,774,67939,338731,200000,389486,411281,371801,39480,0,35367,0
2019,4842214,4941,TRANS PETRICA SRL,Vama,INREGISTRAT,02 Noiembrie  1993,904220,SUCEAVA,1610667,559771,1042862,8034,2636842,29321,850000,5288312,5868059,5851935,16124,0,13544,0
2019,4868079,4941,PITAR SRL,Suceava,INREGISTRAT,10 Noiembrie  1993,2142006,SUCEAVA,1420581,40067,1366638,13876,2495040,1197359,600000,9364435,9501410,9321664,179746,0,155488,0
2019,4868109,4673,BUHAIANU IMPEX SRL,Suceava,INREGISTRAT,10 Noiembrie  1993,357660,SUCEAVA,3043473,1579484,237904,1015630,599680,2804312,4680,6648007,6672090,5794091,877999,0,747051,0
2019,4868214,5610,URANUS SNACK SRL,Suceava,INREGISTRAT,10 Noiembrie  1993,1190326,SUCEAVA,199129,35291,81123,82206,1127603,270199,600660,1172771,1201616,1099210,102406,0,89415,0
2019,4923360,4321,T.S.A. SERV SRL,Gura Humorului,INREGISTRAT,25 Noiembrie  1993,2642673,SUCEAVA,1610614,39148,1523965,47501,3866767,730754,437230,4455590,4475960,4455770,20190,0,20190,0
2019,4973970,4322,CORSEM IMPEX SRL,Gura Humorului,INREGISTRAT,13 Decembrie  1993,1015920,SUCEAVA,3009417,2042258,887326,79833,3771852,254170,1000,8863931,10011593,9813001,198592,0,162840,0
2019,4974061,1011,DANILEVICI CARN-PROD SRL,Gura Humorului,INREGISTRAT,24 Noiembrie  1993,4736345,SUCEAVA,748436,511660,234419,2357,592473,4892308,210,15519711,22009450,21446276,563174,0,484825,0
2019,5020467,9511,IMPARTIAL SERV SRL,Suceava,INREGISTRAT,24 Decembrie  1993,41575,SUCEAVA,100867,13893,11783,75191,14132,124248,500,183072,184590,168195,16395,0,14551,0
2019,5020610,4321,GERVIS SA,Şcheia,INREGISTRAT,24 Decembrie  1993,1019052,SUCEAVA,2854765,120219,2067146,667400,2296982,1590660,113000,3851273,3918030,2731799,1186231,0,1135788,0
2019,5020904,4321,ONIONA COMPROD SRL,Vatra Dornei,INREGISTRAT,15 Decembrie  1993,993704,SUCEAVA,896284,3272,211161,681851,61714,1828274,27015,283063,283243,322449,0,39206,0,42039
2019,5021080,1624,MAR-MOB SRL,Marginea,INREGISTRAT,24 Decembrie  1993,3658417,SUCEAVA,10182256,8278729,1761644,141883,6008163,7832510,242600,27433397,27735138,26360683,1374455,0,1183995,0
2019,5031652,4211,FLORCONSTRUCT SRL,Suceava,INREGISTRAT,29 Decembrie  1993,7991792,SUCEAVA,18604870,4105550,10870194,3629126,22000666,4086454,700000,38937072,40665011,38393077,2271934,0,1871944,0
2019,5099178,3109,PRO MOBILA SRL,Sfântu Ilie,INREGISTRAT,27 Decembrie  1993,3846059,SUCEAVA,7784513,5246706,2536136,1671,9097581,1256669,3780,20742911,20873673,20164753,708920,0,612006,0
2019,5099283,4675,ECO-PLANT SRL,Suceava,RELUARE ACTIVITATE,15 Mai        2003,6857982,SUCEAVA,7392082,5652175,1269008,470899,10694398,3641655,2000000,20841550,20891662,20047654,844008,0,737312,0
2019,5099291,1419,MODA-MISS SRL,Suceava,INREGISTRAT,19 Ianuarie   1994,1518370,SUCEAVA,1279988,1091602,183627,4759,1291300,1222864,850000,1471814,2034229,1989373,44856,0,31894,0
2019,5099470,4711,BIO-STAR S.R.L.,Suceava,INREGISTRAT,13 Ianuarie   1994,655148,SUCEAVA,2064496,857030,1093766,113700,1535460,1162149,100000,4466598,4527372,4135032,392340,0,355444,0
2019,5099755,4624,ASTRAHAN-PIEL SRL,Ipoteşti,INREGISTRAT,19 Ianuarie   1994,364887,SUCEAVA,1334349,410476,771136,152737,432876,1266360,203010,554186,559071,1271483,0,712412,0,717996
2019,5099976,3109,TARRA PLAST SRL,Cornu Luncii,INREGISTRAT,01 Noiembrie  1993,678067,SUCEAVA,1110474,1034196,69436,6842,571937,1216604,1160000,1706042,1856602,1844584,12018,0,10011,0
2019,5099984,4941,KOJEX TRANS SRL,Sasca Mică,INREGISTRAT,19 Ianuarie   1994,1551633,SUCEAVA,729867,255185,308483,166199,1739448,542052,288520,3932236,4733982,4701583,32399,0,22977,0
2019,5111620,4773,MELISSA PHARM SRL,Suceava,INREGISTRAT,21 Ianuarie   1994,,SUCEAVA,61399,61105,,294,216017,-154618,200,400102,418861,379581,39280,0,35092,0
2019,5111727,812,VIVAT CONSTRUCT SRL,Şcheia,INREGISTRAT,21 Ianuarie   1994,20239163,SUCEAVA,7115775,2189816,1709904,210908,21650188,5704750,1300500,1803939,8165737,7518283,647454,0,647454,0
2019,5112056,4941,EMILEMA PRODCOM S.R.L.,Volovăţ,INREGISTRAT,21 Ianuarie   1994,1897064,SUCEAVA,5370158,235274,2553869,2581015,736514,6530708,2500000,10274371,11351261,10811850,539411,0,455988,0
2019,5143087,7912,BURGOS IMPEX SRL,Suceava,INREGISTRAT,31 Ianuarie   1994,59824,SUCEAVA,16971,,,16971,164,76631,200,21802,21802,6442,15360,0,14708,0
2019,5143710,4711,POIANA VINULUI COM SRL,Valea Bancului,INREGISTRAT,31 Ianuarie   1994,35851,SUCEAVA,25098,20459,4371,268,322398,-261449,,142038,142038,284431,0,142393,0,267544
2019,5143737,5630,MIRSTEFA COM S.R.L.,Deleni,INREGISTRAT,31 Ianuarie   1994,307114,SUCEAVA,230723,172077,54613,4033,207488,330349,330000,702282,750891,745156,5735,0,0,2180
2019,5143826,4711,MELODIA EXIM SRL,Moldoviţa,SUSPENDARE ACTIVITATE,11 Iunie      2012,,SUCEAVA,200,,,200,0,200,200,0,0,,0,0,0,0
2019,5193999,4711,STINOR PROD-COM SRL,Vicovu de Sus,INREGISTRAT,10 Februarie  1994,2828263,SUCEAVA,4341416,3683578,196176,461662,4586596,2601855,301080,12324075,12326020,11804320,521700,0,402553,0
2019,5194048,1610,HERMAN PROD SRL,Pojorâta,INREGISTRAT,10 Februarie  1994,,SUCEAVA,58510,2846,55639,25,584343,-525833,420000,0,0,0,0,0,0,0
2019,5249895,4520,CELSY PROD COM S.R.L.,Suceava,INREGISTRAT,24 Februarie  1994,663800,SUCEAVA,1016163,552497,392414,71252,132478,1434637,710,1763729,1777257,1564363,212894,0,194949,0
2019,617848,6820,SINCRON TUR SRL,Câmpulung Moldovenesc,INREGISTRAT,24 Februarie  2005,1893296,SUCEAVA,492225,581,95163,396481,602738,1170210,90000,841846,865604,753288,112316,0,103898,0
2019,712254,4520,AUTO NAHARNEAC SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,2027813,SUCEAVA,1962479,835232,1051203,76044,1894522,2118362,287840,4295812,4467828,3691445,776383,0,733168,0
2019,712360,1013,CARPATIS SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,8399296,SUCEAVA,4199227,984064,1900768,839942,4805163,7322479,565020,36546672,50706653,49164586,1542067,0,1431469,0
2019,712564,4711,EMISAR GROUP S.R.L.,Suceava,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,12683,12683,,,5357,7326,200,0,0,,0,0,0,0
2019,712904,4520,SUMEC SA,Suceava,INREGISTRAT,30 Noiembrie  1992,3330402,SUCEAVA,4456511,2748831,1305763,401917,5467458,2319455,1000000,6845070,8068248,7797736,270512,0,225405,0
2019,712939,5510,SOCIM SA,Suceava,INREGISTRAT,30 Noiembrie  1992,169539,SUCEAVA,1409471,987,10588,1298896,75762,1503248,131810,422377,1616124,509660,1106464,0,1090318,0
2019,713551,4690,COMAT SA,Suceava,INREGISTRAT,25 Februarie  1991,2917273,SUCEAVA,3818521,1878671,1907051,32799,1206705,5545982,1582225,6582957,7719119,6847785,871334,0,758281,0
2019,713640,4941,OVI VALI SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,5350614,SUCEAVA,4034130,407699,3343525,282906,5655260,3756903,1080800,13136099,14972002,14036670,935332,0,861963,0
2019,713730,3250,GENKO MED GROUP SA,Suceava,INREGISTRAT,09 Ianuarie   1991,50652857,SUCEAVA,8764577,2188497,6577066,-986,14039868,28337948,63718218,29624,350177,1009146,0,658969,0,658969
2019,713977,5630,CIPRIAN SRL,Suceava,INREGISTRAT,23 Decembrie  1991,205819,SUCEAVA,154852,,1319,153533,67023,284704,5040,161172,161938,90648,71290,0,69671,0
2019,714263,4673,MARINEX SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,1218891,SUCEAVA,909236,515020,339246,54970,733976,1394151,1000000,1406227,1430138,1506011,0,75873,0,89681
2019,714506,4671,WERTA PRODCOM SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,903388,SUCEAVA,3750713,856216,1181003,246639,469041,4178700,1000,6297461,6417414,5663923,753491,0,631642,0
2019,714778,5510,M-TOTAL-M S.R.L.,Suceava,INREGISTRAT,30 Noiembrie  1992,1334318,SUCEAVA,74642,38817,2151,33674,802449,606511,300000,1807104,1813120,1681948,131172,0,113041,0
2019,715013,4719,TAVI SRL,Şcheia,INREGISTRAT,30 Noiembrie  1992,1183903,SUCEAVA,3099638,2662275,400312,37051,3096170,1187371,601230,9523767,9714018,9337117,376901,0,302751,0
2019,715110,9602,UNIREA-SOCIETATE COOPERATIVĂ MEŞTEŞUGĂREASCĂ,Suceava,INREGISTRAT,18 Martie     1991,1576190,SUCEAVA,2280252,347395,116962,1815895,543292,3333121,298890,6118396,6193412,6022260,171152,0,131070,0
2019,715498,4639,GAMA COM PREST SRL,Suceava,SUSPENDARE ACTIVITATE,31 Ianuarie   2013,,SUCEAVA,294232,248759,45473,,279681,14551,10172,0,0,,0,0,0,0
2019,715617,4291,HIDROTERRA SA,Slobozia Sucevei,INREGISTRAT,30 Noiembrie  1992,3295079,SUCEAVA,7972692,372037,3897903,3698690,1449264,9818507,1686510,17248585,22027189,21397490,629699,0,532641,0
2019,715757,4711,ANISOARA SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,49331,-31630,75386,5575,56665,-7334,200,0,0,0,0,0,0,0
2019,716388,4531,TRUCK FULLSERVICE S.R.L.,Suceava,INREGISTRAT,21 Iunie      1991,1036628,SUCEAVA,3015536,2063179,899282,53075,1430548,2646398,100000,8744616,8811632,8373912,437720,0,376143,0
2019,716574,4532,SPORT TURISM SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,59107,SUCEAVA,404435,309226,55168,40041,225994,237548,8000,146838,160589,142782,17807,0,16201,0
2019,716990,4941,M-SYSTEM SRL,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,6455735,SUCEAVA,2375443,69952,2254545,50946,5793105,3038073,1600000,19883923,21787555,21161773,625782,0,533170,0
2019,717030,1051,BUCOVINA SA,Şcheia,INREGISTRAT,30 Noiembrie  1992,2957825,SUCEAVA,3457919,3199802,237115,20002,2391077,4050316,967138,14400540,15900939,16592730,0,691791,0,691791
2019,717359,4773,DORNAFARM SA,Suceava,INREGISTRAT,30 Noiembrie  1992,4665848,SUCEAVA,9343513,1480690,7760315,102508,9821983,3640130,7663073,4345299,6029229,6305923,0,276694,0,276694
2019,717596,4322,INSTCOMP SA,Suceava,INREGISTRAT,30 Noiembrie  1992,242523,SUCEAVA,6021277,2322622,3203324,495331,12011381,-5354411,137080,557712,1449467,1445132,4335,0,4335,0
2019,717731,4719,SALAMANDER COM SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,253266,SUCEAVA,3342598,3218923,53777,69898,838349,2775100,10000,3752438,3770273,3263600,506673,0,476542,0
2019,717758,5510,BUCOVINA TURISM SEVERIN SA,Suceava,INREGISTRAT,30 Noiembrie  1992,7240296,SUCEAVA,859695,260596,284058,315041,542742,7908988,481562,5589696,5707878,5534113,173765,0,103935,0
2019,717847,1812,MUSATINII SA,Suceava,INREGISTRAT,24 Aprilie    1991,3808093,SUCEAVA,1259275,312979,891295,50840,2417290,2664748,4492601,3662619,3764449,4493164,0,728715,0,736436
2019,718338,5813,CRAI NOU SA,Suceava,INREGISTRAT,30 Noiembrie  1992,525914,SUCEAVA,230831,13925,212120,4786,376632,406269,90000,809552,809555,809370,185,0,51,0
2019,718630,4643,DISTRIBUTION MAGI SRL,Suceava,INREGISTRAT,11 August     1992,820547,SUCEAVA,4020650,3165571,2258998,-1403919,4702478,723650,200000,17145464,17281207,17015118,266089,0,218327,0
2019,723385,4759,FAIIA COMPLEX SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,1787354,SUCEAVA,1907920,1746295,47607,114018,2783887,911387,29725,4915357,4924489,4723475,201014,0,168852,0
2019,724763,1071,PIINEA DE AUR SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,474275,SUCEAVA,266314,146936,116493,2885,1283806,-539436,45500,1363708,2118148,2109878,8270,0,8270,0
2019,724917,4120,RESTACO SRL,Bulai,INREGISTRAT,30 Noiembrie  1992,5037873,SUCEAVA,9290720,1879995,3695236,3715489,3550080,9466352,7140,14306595,20716256,20100405,615851,0,535034,0
2019,725530,4321,ASMA COM SERVICE S.R.L.,Suceava,INREGISTRAT,01 Martie     1993,,SUCEAVA,125069,,64009,61060,22789,93780,210,243026,243029,224953,18076,0,15646,0
2019,726314,4711,GULLIVER SRL,Şerbăneşti,INREGISTRAT,30 Noiembrie  1992,328,SUCEAVA,62402,33514,,28888,464202,-401472,200,130452,139689,148398,0,8709,0,9874
2019,726403,6820,KASEL SRL,Dragomirna,INREGISTRAT,30 Noiembrie  1992,65991,SUCEAVA,814799,51827,372150,390822,32418,848372,200,488911,492218,167336,324882,0,319960,0
2019,727808,4711,CRIS ALIN COMIMPEX SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,455622,SUCEAVA,312571,238400,5657,68514,78402,689791,46030,2795637,2795637,2743016,52621,0,44202,0
2019,727913,4532,SERVICE PROMPT SRL,Şcheia,INREGISTRAT,30 Noiembrie  1992,1382442,SUCEAVA,4206261,2082392,2100724,23145,3929801,1658902,1457000,7085609,7096379,7024078,72301,0,60336,0
2019,728129,2932,SPIT BUCOVINA SA,Suceava,INREGISTRAT,18 Martie     1991,12730043,SUCEAVA,2656487,2166463,481465,8559,148132,15238398,5945907,765908,819610,950777,0,131167,0,131167
2019,731221,4941,COSMOS NIGA SRL,Câmpulung Moldovenesc,INREGISTRAT,30 Noiembrie  1992,5065331,SUCEAVA,1077143,207049,730541,139553,3116180,3027875,1040000,9115959,9761189,9424113,337076,0,285331,0
2019,732871,4754,CAMPING FAGET SRL,Câmpulung Moldovenesc,INREGISTRAT,30 Noiembrie  1992,388281,SUCEAVA,1466678,902373,70751,493554,548161,1306798,6440,3966966,3968970,3719590,249380,0,216516,0
2019,733362,4211,ELBI SA,Fălticeni,INREGISTRAT,30 Noiembrie  1992,1386668,SUCEAVA,1629547,25357,966026,638164,445841,2570374,92775,4880928,7948154,7535906,412248,0,315958,0
2019,733524,4711,FLORIN SRL,Fălticeni,INREGISTRAT,30 Noiembrie  1992,501552,SUCEAVA,859727,718202,10688,130837,425673,935606,682000,5131320,5184089,5148579,35510,0,27477,0
2019,733575,1107,MOLDAVIA SRL,Fântâna Mare,INREGISTRAT,30 Noiembrie  1992,2490260,SUCEAVA,567798,217255,332032,18511,855266,1184757,45000,695874,924533,898933,25600,0,18165,0
2019,734163,4773,FARMACIA TANIA SRL,Fălticeni,INREGISTRAT,30 Noiembrie  1992,1157067,SUCEAVA,4674440,2545303,1932224,196913,3671644,2159863,100400,11459393,11986538,11705867,280671,0,234551,0
2019,736040,4773,FARMACIA DELIA S.R.L.,Gura Humorului,INREGISTRAT,30 Noiembrie  1992,364385,SUCEAVA,2408250,816616,348886,1242748,830941,1941694,100000,6086932,6309635,5486356,823279,0,703813,0
2019,736318,5590,FORTUNA GUEA S.R.L.,Gura Humorului,INREGISTRAT,30 Noiembrie  1992,347135,SUCEAVA,499350,120935,37566,340849,182614,663871,1050,3152354,3202493,3015146,187347,0,155322,0
2019,737470,4711,STEL MOB SRL,Gura Humorului,INREGISTRAT,30 Noiembrie  1992,3811548,SUCEAVA,2578803,19869,2485995,72939,965706,1684333,1062210,4465789,4701953,4362096,339857,0,295135,0
2019,738424,4321,CONSENS SRL,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,1595874,SUCEAVA,501046,297580,94485,108981,1020421,1076499,760000,1367435,1383453,1359880,23573,0,16755,0
2019,738491,4939,TRANSPORT AUTO RADAUTI SA,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,1975626,SUCEAVA,2230290,187750,1910450,132090,1649717,2556199,219340,2588054,2617968,2504109,113859,0,94024,0
2019,739144,4931,ROTMA SRL,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,2142338,SUCEAVA,219527,26096,189512,3919,1652298,737007,410010,2988840,3038138,2886792,151346,0,121241,0
2019,739659,4711,RACORITOARE BUCOVINA SRL,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,35082137,SUCEAVA,-157387,207947,-658786,27757,34451171,473579,98120,4527296,4860474,4424700,435774,0,360869,0
2019,740750,4120,CONSTRUCT SA,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,1723925,SUCEAVA,4498108,353938,3659161,485009,1362807,4429847,1655177,9575485,9607341,9182017,425324,0,328046,0
2019,742093,4939,TRANSPORT AUTO SEVERIN SA,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,6090234,SUCEAVA,1853972,70193,759849,1023930,2820715,4948465,481310,13145959,14036009,13140424,895585,0,715324,0
2019,742239,1071,BRUTARIE SRL,Dorna-Arini,INREGISTRAT,30 Noiembrie  1992,1267964,SUCEAVA,311571,135100,89314,87157,1031596,547939,250000,3135069,3294929,3218463,76466,0,64211,0
2019,742301,4751,ARTEX MARIUS S.R.L.,Vatra Dornei,INREGISTRAT,06 Aprilie    1992,44,SUCEAVA,82317,75093,,7224,13641,68720,200,122776,122776,123012,0,236,0,1369
2019,742387,5590,BUCOVINA VACANCE TOUR S.R.L.,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,780284,SUCEAVA,75358,34639,13195,27524,224638,631004,200,451759,451761,416091,35670,0,31194,0
2019,742433,1610,AUTOTURIST S.R.L.,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,3200125,SUCEAVA,350621,222272,124217,4132,1180890,2357260,63440,1792582,1821210,1769881,51329,0,33403,0
2019,744043,5630,VIORICA-CHIRIAC S.R.L.,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,76904,SUCEAVA,9257,7577,0,1680,156352,-70191,1084,307630,307630,321145,0,13515,0,16580
2019,744086,4120,FIMO SRL,Vârfu Dealului,INREGISTRAT,30 Noiembrie  1992,417605,SUCEAVA,88420,14888,18634,54698,1985,504040,1820,68019,80192,58064,22128,0,21326,0
2019,744841,4634,VALEA OBCINILOR S.R.L.,Sfântu Ilie,INREGISTRAT,30 Noiembrie  1992,241604,SUCEAVA,2268078,1608031,623459,36588,1440828,1068854,26220,7907233,7908833,7671417,237416,0,199971,0
2019,744914,150,PHOENIX SRL,Salcea,INREGISTRAT,30 Noiembrie  1992,2578668,SUCEAVA,2323003,349955,1450444,522604,3763012,1095217,800000,2857657,2931242,2753392,177850,0,151208,0
2019,745936,1071,AGROPRESTSERVICE SRL,Suceava,INREGISTRAT,30 Noiembrie  1992,6692170,SUCEAVA,3408879,159046,3214349,35484,6344322,4076427,5920000,3437072,4222532,4208972,13560,0,6186,0
2019,748266,1013,UDESTEANA SRL,Udeşti,INREGISTRAT,02 Iulie      1991,880987,SUCEAVA,549592,232640,57628,259324,1906081,-475502,36100,5769627,6165793,6269092,0,103299,0,103299
2019,752852,5610,MESTECANIS-TIMU SOCIETATE IN NUME COLECTIV,Mestecăniş,INREGISTRAT,30 Noiembrie  1992,200644,SUCEAVA,29372,25477,0,3895,50181,179835,571,74981,74981,79912,0,4931,0,5993
2019,754632,4711,MOTEL CAPRIOARA GRIGORESCU-BUGACIU SNC,Holda,INREGISTRAT,30 Noiembrie  1992,2475,SUCEAVA,17649,6287,5000,6362,123,20001,10,17597,17597,16246,1351,0,823,0
2019,755352,5630,BRADATEL S.R.L.,Pîrteştii de Jos,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,19312,3493,14204,1615,1535,17777,408,0,0,,0,0,0,0
2019,758936,5630,BAD COM S.R.L.,Bădeuţi,INREGISTRAT,30 Noiembrie  1992,0,SUCEAVA,11108,4603,2888,3617,1405,9703,200,6186,6186,9250,0,3064,0,3250
2019,759915,1072,CORNELIUS SRL,Măriţei,INREGISTRAT,30 Noiembrie  1992,6295672,SUCEAVA,2944980,1281043,1654838,9099,1980818,7388198,1100000,11192812,11802872,10484466,1318406,0,1163825,0
2019,760464,4941,MARPAS SRL,Milişăuţi,INREGISTRAT,30 Noiembrie  1992,2775874,SUCEAVA,2243097,18912,1967759,256426,3420745,1598226,200000,11171147,11258359,11233654,24705,0,13355,0
2019,761362,4711,TREZIREA - SOCIETATE COOPERATIVĂ DE CONSUM,Grămeşti,INREGISTRAT,30 Noiembrie  1992,100,SUCEAVA,2504,,2500,4,11888,-9284,,0,0,,0,0,0,0
2019,761508,4711,AGRO-TEXT SRL,Zamostea,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,61652,53236,,8416,8637,53015,200,202292,202292,184240,18052,0,16029,0
2019,763479,220,CUMAR-COM SRL,Marginea,INREGISTRAT,04 Mai        1992,1658951,SUCEAVA,1067574,438293,330445,298836,1329340,1448357,1210,4588304,2492613,1765947,726666,0,680741,0
2019,764326,4941,SATURN SRL,Măneuţi,INREGISTRAT,30 Noiembrie  1992,3235723,SUCEAVA,4882405,1159844,932042,2790519,1197233,6937100,550000,9483107,11084427,8759057,2325370,0,1986423,0
2019,764520,5520,POPAS TURISTIC BUCOVINA SRL,Suceviţa,INREGISTRAT,30 Noiembrie  1992,13530933,SUCEAVA,1460623,172923,484774,802926,3788937,5421781,2225000,4969499,5547610,5265283,282327,0,248193,0
2019,765046,1071,CIRDEI BIVOLARIE IMPEX SRL,Bivolăria,SUSPENDARE ACTIVITATE,11 Decembrie  2018,15143,SUCEAVA,182,0,160,22,19909,-4584,10200,0,0,90,0,90,0,90
2019,766300,1399,VICOVEANCA S.R.L.,Vicovu de Jos,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,62912,30362,23555,8995,29868,33044,200,159588,159588,146084,13504,0,11919,0
2019,767209,1071,MIXTIN COM SRL,Voitinel,INREGISTRAT,30 Noiembrie  1992,282240,SUCEAVA,306923,97701,13608,195614,48766,540397,200000,1243256,1534025,1285704,248321,0,235652,0
2019,769412,4711,CONFECTIA - ZIUB S.R.L.,Fundu Moldovei,INREGISTRAT,30 Noiembrie  1992,,SUCEAVA,23700,23180,,520,20690,3010,200,24200,24200,23276,924,0,198,0
2019,770484,4711,IRINA COM SRL,Ostra,INREGISTRAT,30 Noiembrie  1992,1528,SUCEAVA,1088,,1088,,210555,-207939,200,0,0,,0,0,0,0
2019,774524,4711,TREI CUMETRI COM S.R.L.,Băişeşti,INREGISTRAT,30 Noiembrie  1992,687,SUCEAVA,268,,229,39,91438,-90483,295,0,0,,0,0,0,0
2019,774559,1610,PASROM SRL,Sasca Mică,INREGISTRAT,30 Noiembrie  1992,168943,SUCEAVA,787206,468760,314589,3857,1285224,-329075,300,2041607,2131039,2194855,0,63816,0,83442
2019,774575,4673,VASILACHE SRL,Sasca Mică,INREGISTRAT,03 Februarie  1992,1950995,SUCEAVA,1702420,1469495,231728,1197,3739915,-86500,2000000,1522779,1596452,1821457,0,225005,0,225005
2019,774583,1011,RAITAR SRL,Sasca Nouă,INREGISTRAT,30 Noiembrie  1992,7783026,SUCEAVA,15597851,3736383,3580784,8258881,6765893,16383092,1300010,68487205,92121243,85307217,6814026,0,5949041,0
2019,775023,1051,MALINUL SRL,Mălini,INREGISTRAT,30 Noiembrie  1992,3121453,SUCEAVA,1383112,806103,566739,10270,1242557,3262008,3160000,7300492,7477973,7407109,70864,0,59051,0
2019,2558721,5510,POLARIS CAFE SRL,Şcheia,INREGISTRAT,15 Decembrie  1992,15460104,SUCEAVA,5411219,374640,4400937,635642,3164581,13339595,500000,10609819,17733804,10273736,7460068,0,7361068,0
2019,2558861,210,ALUNIS S.R.L.,Drăgoiasa,INREGISTRAT,15 Decembrie  1992,136,SUCEAVA,1450,,1280,170,16253,-14667,210,0,8233,4983,3250,0,3250,0
2019,2559875,4778,EXTIN SERV SRL,Ipoteşti,INREGISTRAT,15 Decembrie  1992,,SUCEAVA,,,,,0,0,,0,0,,0,0,0,0
2019,2560080,1520,MODIN SA,Suceava,INREGISTRAT,15 Decembrie  1992,271132,SUCEAVA,2413792,771885,1491348,150559,496899,2188025,629748,4292718,6513516,5111359,1402157,0,1339963,0
2019,2560454,4321,LUHAN SRL,Suceava,INREGISTRAT,15 Decembrie  1992,467822,SUCEAVA,1685531,,1033045,652486,641958,1511395,50050,2204752,2223660,1658769,564891,0,542615,0
2019,2560900,3320,FAMC SA,Suceava,INREGISTRAT,15 Decembrie  1992,1232985,SUCEAVA,1563873,1176066,373302,14505,743467,2124568,763960,1644000,2428125,2309816,118309,0,103477,0
2019,2561247,9511,AMA DIGITAL SRL,Suceava,SUSPENDARE ACTIVITATE,01 Iunie      2012,33928,SUCEAVA,774,,710,64,64000,-29298,200,0,0,,0,0,0,0
2019,2561611,4711,REBECA SERV S.R.L.,Şerbăuţi,INREGISTRAT,15 Decembrie  1992,20992,SUCEAVA,51197,51040,142,15,67246,4943,210,0,0,,0,0,0,0
